Date,Price,Sma5,Sma20,Ema5,Ema20,Wma5,Wma20,MACD,Signal line,Rsi14
2022-01-03,29500,,,29500.0,29500.0,,,0.0,0.0,
2022-01-04,29100,,,29281.81818181818,29295.121951219513,,,-31.908831908829598,-6.38176638176592,
2022-01-05,28900,,,29130.76923076923,29156.938937351308,,,-72.49941153074542,-19.60529541156182,
2022-01-06,28450,,,28911.62444113264,28967.067370435892,,,-139.37237947919493,-43.55871222508844,
2022-01-07,28600,28910.0,,28824.790367662867,28886.32135921122,28746.666666666668,,-178.21162924531018,-70.4892956291328,
2022-01-10,28100,28630.0,,28643.166510908446,28738.77941319907,28476.666666666668,,-246.49637901368988,-105.69071230604422,
2022-01-11,28100,28430.0,,28517.593689144793,28633.642515850293,28300.0,,-297.18675129360054,-143.98992010355548,
2022-01-12,28500,28350.0,,28513.77278817308,28613.94974210732,28323.333333333332,,-301.60585491696474,-175.51310706623735,
2022-01-13,28800,28420.0,,28572.945365361447,28638.87871892869,28473.333333333332,,-277.6993878991816,-195.9503632328262,
2022-01-14,28900,28480.0,,28637.953676282534,28671.084814661623,28633.333333333332,,-247.82737655591336,-206.32576589744363,
2022-01-17,28250,28510.0,,28563.239037495718,28622.804877460992,28556.666666666668,,-273.45098730912287,-219.75081017977948,
2022-01-18,28050,28500.0,,28466.89339268845,28561.255405878648,28403.333333333332,,-306.3646312062665,-237.07357438507688,
2022-01-19,27550,28310.0,,28298.322541614867,28458.727817295014,28086.666666666668,,-368.5463792031005,-263.3681353486816,
2022-01-20,27900,28130.0,,28226.32804743599,28404.97076781946,27950.0,,-385.1440862752279,-287.7233255339909,
2022-01-21,27700,27890.0,,28132.517915339704,28340.286485467674,27806.666666666668,,-409.71329738558416,-312.12131990430953,31.315170234574726
2022-01-24,26900,27620.0,,27915.352228356973,28213.719722157628,27476.666666666668,,-488.11124572121116,-347.31930506768987,24.067749951432248
2022-01-25,26250,27260.0,,27624.69254894777,28047.833766008884,27020.0,,-595.8234702494519,-397.0201381040423,20.01467010621864
2022-01-26,27200,27190.0,,27551.148049821397,27978.75855092586,27000.0,,-597.6399029111817,-437.1440910654702,36.77350150216351
2022-01-27,26650,26940.0,,27396.1036856324,27874.04603655328,26820.0,,-636.1269666443186,-476.9406661812399,32.52466524645997
2022-01-28,28300,27060.0,28085.0,27550.78786165303,27906.598082316228,27273.333333333332,27728.095238095237,-527.4074072712028,-487.03401439923255,50.86575803785123
2022-02-03,28650,27410.0,28042.5,27738.060577632612,27961.819468609283,27803.333333333332,27781.904761904763,-408.29769656837743,-471.28675083306155,53.73832584520593
2022-02-04,29600,28080.0,28067.5,28054.108686724656,28080.346523920638,28533.333333333332,27930.238095238095,-234.5416816693687,-423.937737000323,60.49028982937711
2022-02-07,29800,28600.0,28112.5,28349.550244340713,28201.765232035403,29106.666666666668,28095.238095238095,-79.78079613118462,-355.1063488264954,61.755799397311584
2022-02-08,29850,29240.0,28182.5,28602.810999839476,28315.526239927105,29523.333333333332,28260.714285714286,46.3683967677498,-274.8113997076464,62.08278058194712
2022-02-09,30250,29630.0,28265.0,28880.2507890942,28446.24592264906,29860.0,28457.619047619046,176.58365163993585,-184.53238943812994,64.68414709312397
2022-02-10,30250,29950.0,28372.5,29110.55413838723,28565.74775793529,30066.666666666668,28646.666666666668,276.59180116497737,-92.30755131750848,64.68414709312395
2022-02-11,30150,30060.0,28475.0,29285.065484727493,28668.787312324414,30133.333333333332,28815.95238095238,343.81651317274736,-5.082738419457314,63.422557238671494
2022-02-14,29900,30080.0,28545.0,29388.180096542834,28747.494084782014,30080.0,28951.666666666668,372.6242902366939,70.45866731177293,60.25836841564676
2022-02-15,28950,29900.0,28552.5,29314.779018604968,28760.231806146465,29703.333333333332,28990.238095238095,315.1645795006225,119.39984974954285,50.04151089741331
2022-02-16,30000,29850.0,28607.5,29429.46565823136,28837.04009202938,29736.666666666668,29128.095238095237,350.31535223445826,165.58295024652594,58.430749392296875
2022-02-17,30050,29810.0,28697.5,29533.252402289985,28911.125511859253,29803.333333333332,29265.47619047619,377.8515376842224,208.03666773406525,58.78566648495569
2022-02-18,29900,29760.0,28790.0,29594.556346607344,28970.722075565798,29833.333333333332,29380.0,383.15365975815075,243.06006613888235,57.2076385778007
2022-02-21,30050,29790.0,28915.0,29670.649130048012,29034.954575288033,29930.0,29500.0,394.9071324968936,273.42947941048465,58.40995103807621
