Date,Price,Sma5,Sma20,Ema5,Ema20,Wma5,Wma20,MACD,Signal line,Rsi14
2022-01-03,6990,,,6990.0,6990.0,,,0.0,0.0,
2022-01-04,7160,,,7082.727272727272,7077.073170731707,,,13.56125356125358,2.7122507122507162,
2022-01-05,7280,,,7160.769230769232,7148.041237113402,,,33.60427269259162,8.890655108318898,
2022-01-06,6980,,,7102.578241430701,7102.908268321684,,,24.992914203552573,12.111106927365633,
2022-01-07,7010,7084.0,,7076.781337346808,7082.470679254971,7074.666666666667,,20.35446622264226,13.75977878642096,
2022-01-10,7000,7086.0,,7057.540846250524,7066.9962369500745,7046.666666666667,,15.690674029933689,14.145957835123506,
2022-01-11,6880,7030.0,,7016.49578070571,7036.218469597856,6978.0,,2.285245115075668,11.773815291113939,
2022-01-12,6900,6954.0,,6991.195865603407,7016.146118487602,6934.666666666667,,-6.648184890753328,8.089415254740487,
2022-01-13,6880,6934.0,,6968.20802353749,6997.903824870064,6910.0,,-15.166989768359599,3.43813425012047,
2022-01-14,6710,6874.0,,6916.884282184626,6962.394432040801,6835.333333333333,,-35.22967746713039,-4.2954280933297015,
2022-01-17,6470,6768.0,,6830.82040455143,6905.93841313645,6700.666666666667,,-69.69212876996062,-17.374768228655885,
2022-01-18,6210,6634.0,,6714.279499015739,6831.157901887541,6514.666666666667,,-116.63915325200742,-37.22764523332619,
2022-01-19,6230,6500.0,,6625.244712684467,6770.2086405236705,6380.0,,-150.49634732481354,-59.88138565162367,
2022-01-20,6520,6428.0,,6606.222339951053,6746.135240468237,6386.666666666667,,-152.173677754221,-78.33984407214314,
2022-01-21,6340,6354.0,,6558.772174603691,6708.870480329721,6357.333333333333,,-166.11262691966385,-95.89440064164728,32.149090456371376
2022-01-24,6260,6312.0,,6506.129479725499,6669.4254918402885,6326.0,,-181.52220103025684,-113.0199607193692,30.190390977147715
2022-01-25,6030,6276.0,,6423.028956257967,6615.40978486187,6232.0,,-209.87417845559048,-132.39080426661346,25.39921665756133
2022-01-26,6010,6232.0,,6351.504254946532,6566.085480052026,6143.333333333333,,-231.290979248025,-152.17083926289575,25.027275994548553
2022-01-27,5800,6088.0,,6256.6168204426685,6505.714288623247,5999.333333333333,,-262.1868661452536,-174.1740446393673,21.471813884746968
