Date,Price,Sma5,Sma20,Ema5,Ema20,Wma5,Wma20,MACD,Signal line,Rsi14
2022-01-03,12200,,,12200.0,12200.0,,,0.0,0.0,
2022-01-04,12200,,,12200.0,12200.0,,,0.0,0.0,
2022-01-05,12150,,,12180.21978021978,12182.513877874702,,,-3.9886039886023354,-0.7977207977204671,
2022-01-06,11750,,,12041.728763040239,12066.348133754822,,,-38.97695635587115,-8.433567909350606,
2022-01-07,11950,12050.0,,12016.168565899805,12040.754336891374,11986.666666666666,,-49.99088534611474,-16.745031396703432,
2022-01-10,11950,12000.0,,11999.587509264928,12023.725584820557,11953.333333333334,,-58.05033529179127,-25.006092175721,
2022-01-11,11900,11940.0,,11976.564211068771,12003.361553291192,11920.0,,-67.69178085844214,-33.54322991226523,
2022-01-12,12100,11930.0,,12003.371319117046,12017.601625425428,11973.333333333334,,-58.51978771711765,-38.53854147323572,
2022-01-13,12200,12020.0,,12044.02093353606,12042.041284383857,12063.333333333334,,-42.68965305976053,-39.36876379054068,
2022-01-14,12050,12040.0,,12045.209386383196,12043.022893986848,12073.333333333334,,-41.76644609961113,-39.848300252354775,
2022-01-17,12000,12050.0,,12036.502669112822,12038.090057305139,12060.0,,-44.555768896079826,-40.78979398109979,
2022-01-18,11900,12050.0,,12010.878278307011,12023.251897938233,12010.0,,-54.21058568652188,-43.47395232218421,
2022-01-19,11800,11990.0,,11972.108306649878,12000.617182109507,11926.666666666666,,-69.13432436066796,-48.60602672988096,
2022-01-20,11800,11910.0,,11941.000726267894,11981.31514013043,11863.333333333334,,-80.03885666251335,-54.89259271640744,
2022-01-21,11650,11830.0,,11889.134182760865,11950.91546534972,11776.666666666666,,-99.63598189429831,-63.841270551985616,28.98683584235638
2022-01-24,11550,11740.0,,11829.379832043544,11915.684576688165,11683.333333333334,,-121.83161013123208,-75.43933846783492,26.065011141010686
2022-01-25,11300,11620.0,,11736.985340567539,11863.674392374422,11536.666666666666,,-157.77597287946992,-91.90666535016192,20.50135175095119
2022-01-26,11450,11550.0,,11687.287757737453,11829.971267100094,11480.0,,-172.17368189442095,-107.96006865901373,30.137094495642323
2022-01-27,11200,11430.0,,11603.448902856215,11780.32652516066,11363.333333333334,,-201.4348649472231,-126.65502791665561,24.752245905720148
2022-01-28,11400,11380.0,11825.0,11568.632602136333,11751.261397202436,11353.333333333334,11685.0,-206.1103232940386,-142.54608699213222,34.79048943459034
