Date,Price,Sma5,Sma20,Ema5,Ema20,Wma5,Wma20,MACD,Signal line,Rsi14
2022-01-03,5870,,,5870.0,5870.0,,,0.0,0.0,
2022-01-04,5980,,,5930.0,5926.341463414635,,,8.774928774929322,1.7549857549858645,
2022-01-05,5980,,,5949.78021978022,5945.107057890564,,,15.54987378349233,4.513963360687158,
2022-01-06,6260,,,6049.642324888227,6029.681853774544,,,43.01685492942124,12.214541674433976,
2022-01-07,6170,6052.0,,6083.179961298646,6060.548478058504,6110.666666666667,,56.86686175395789,21.14500569033876,
2022-01-10,6230,6124.0,,6119.971319003577,6092.343630268343,6170.0,,71.85627608367759,31.287259769006525,
2022-01-11,6160,6160.0,,6129.2254138773405,6103.47921268144,6182.0,,77.19719869432811,40.46924755407085,
2022-01-12,6100,6184.0,,6122.878398685484,6102.966536399469,6162.0,,75.71561727880635,47.51852149901795,
2022-01-13,6090,6150.0,,6116.081352480027,6101.229143025136,6130.666666666667,,72.8942572834103,52.59366865589642,
2022-01-14,5960,6108.0,,6085.057223737075,6083.810266701132,6067.333333333333,,59.48271589347496,53.97147810341213,
2022-01-17,5770,6016.0,,6024.38145725317,6047.830009418713,5954.666666666667,,33.14053713049543,49.80528990882879,
2022-01-18,5410,5866.0,,5909.049276081779,5979.293407193716,5752.666666666667,,-16.593540671047776,36.52552379285348,
2022-01-19,5580,5762.0,,5848.553566377064,5938.810468918254,5657.333333333333,,-41.808632502216824,20.858692533839417,
2022-01-20,5860,5716.0,,5850.622443010293,5931.227853294529,5690.0,,-38.75141234142575,8.936671558786383,
2022-01-21,5850,5694.0,,5850.511501818193,5923.774827385973,5734.666666666667,,-36.71226364175891,-0.19311548132267564,48.022418485948464
2022-01-24,5690,5678.0,,5822.229892174109,5903.231606614169,5733.333333333333,,-47.45979940536199,-9.64645226613054,42.230006229076466
2022-01-25,5450,5686.0,,5757.263322769995,5864.944697554961,5657.333333333333,,-74.48468013860838,-22.61409784062611,35.343473614070895
2022-01-26,5470,5664.0,,5707.517601440904,5832.7675290777825,5585.333333333333,,-93.21374988529806,-36.734028249560495,36.27605248536331
2022-01-27,5340,5560.0,,5644.2854467966545,5793.935096402227,5477.333333333333,,-117.1956278932712,-52.82634817830264,32.949321252106195
2022-01-28,5670,5524.0,5844.5,5648.685989658455,5784.463788993616,5514.0,5729.047619047619,-108.32449951896797,-63.92597844643571,46.389445019864176
2022-02-03,5860,5558.0,5844.0,5684.687546828948,5790.074770332073,5626.0,5730.523809523809,-84.98302287791557,-68.13738733273169,52.31593683061385
2022-02-04,5960,5660.0,5843.0,5731.419453994633,5802.369347583914,5760.0,5741.571428571428,-57.74986570469355,-66.05988300712406,55.127566335880054
2022-02-07,5750,5716.0,5831.5,5734.563673460897,5798.671731397338,5790.0,5732.714285714285,-52.507365176332314,-63.34937944096571,48.641310389132144
2022-02-08,5660,5780.0,5801.5,5721.9780789068345,5789.1006216037185,5771.333333333333,5716.380952380952,-54.981105615065644,-61.6757246757857,46.13593675624116
2022-02-09,5750,5796.0,5780.5,5726.697874802656,5786.4584452373265,5761.333333333333,5711.476190476191,-49.113168857775236,-59.16321351218361,48.966712499860414
2022-02-10,5710,5766.0,5754.5,5723.890370726355,5781.392940663438,5732.666666666667,5704.761904761905,-47.14697146835715,-56.75996510341832,47.76522205718808
2022-02-11,5600,5694.0,5726.5,5703.090561719943,5769.595168011443,5677.333333333333,5690.047619047619,-53.84414477900191,-56.17680103853504,44.52940720673322
2022-02-14,5430,5630.0,5693.0,5657.297673920001,5747.886132778191,5589.333333333333,5661.809523809524,-72.03886295937627,-59.34921342270329,40.01747594280317
2022-02-15,5370,5572.0,5657.0,5609.171437422385,5724.116909732847,5502.666666666667,5631.047619047619,-90.25935312395086,-65.53124136295281,38.533453373408
2022-02-16,5600,5542.0,5639.0,5607.636397826289,5716.427402022513,5512.0,5625.619047619048,-85.15849096657803,-69.45669128367786,46.69414546851203
2022-02-17,5590,5518.0,5630.0,5604.686642777928,5708.70544262774,5528.0,5620.952380952381,-80.9893426556273,-71.76322155806776,46.40566525647669
2022-02-18,5710,5540.0,5645.0,5622.290368684597,5708.783461801896,5592.0,5628.571428571428,-67.22731087176817,-70.85603942080785,50.368254659896905
2022-02-21,5770,5608.0,5654.5,5646.968804543915,5712.4267228969165,5668.666666666667,5640.476190476191,-50.89264425054989,-66.86336038675626,52.26854327290911
2022-02-22,5690,5672.0,5646.0,5654.15527045826,5711.107701694708,5696.0,5643.857142857143,-43.89662174958812,-62.27001265932263,49.54470876240284
2022-02-23,6090,5770.0,5658.0,5726.91924796752,5733.145415517683,5835.333333333333,5686.142857142857,-6.006329228896902,-51.01727597323749,60.600418302822504
2022-02-24,6170,5886.0,5682.0,5800.870372547648,5758.289291378425,5968.666666666667,5734.9047619047615,30.13001196798541,-34.78781838499291,62.37607374369306
2022-02-25,6130,5970.0,5716.0,5855.789878930208,5779.473188912661,6050.0,5777.571428571428,54.9077150485291,-16.848711698288508,60.89823689069816
2022-02-28,6270,6070.0,5756.0,5924.892602092782,5807.16890643199,6150.0,5830.333333333333,84.86280760395766,3.493592162160727,64.10383611811149
2022-03-02,6380,6208.0,5808.0,6000.805814678154,5839.228148280849,6253.333333333333,5889.761904761905,116.13972846528941,26.022819422786466,66.43237168068516
2022-03-03,6780,6346.0,5863.5,6130.7599301317505,5891.4438183712855,6444.0,5982.333333333333,171.2297407815413,55.06420369453743,73.23221943009108
