Date,Price,Sma5,Sma20,Ema5,Ema20,Wma5,Wma20,MACD,Signal line,Rsi14
2022-01-03,23050,,,23050.0,23050.0,,,0.0,0.0,
2022-01-04,22800,,,22913.636363636364,22921.951219512193,,,-19.943019943020772,-3.9886039886041544,
2022-01-05,22800,,,22868.68131868132,22879.30214115781,,,-35.340622235209594,-10.259007637925244,
2022-01-06,22800,,,22846.57228017884,22858.00295815086,,,-47.001528620996396,-17.607511834539473,
2022-01-07,23150,22920.0,,22931.122339281876,22922.235298908152,22933.333333333332,,-27.681708511616307,-19.62235116995484,
2022-01-10,23000,22910.0,,22948.382262898394,22936.826731781923,22960.0,,-24.195448214963108,-20.536970578956495,
2022-01-11,22800,22910.0,,22914.0782712538,22914.30637850084,22923.333333333332,,-37.142732048465405,-23.858122872858278,
2022-01-12,22950,22940.0,,22921.879555404194,22919.56598026588,22936.666666666668,,-34.89752443028556,-26.066003184343735,
2022-01-13,22950,22970.0,,22927.692976035294,22923.643851380526,22940.0,,-32.74076604646689,-27.40095575676837,
2022-01-14,22700,22880.0,,22882.43467906296,22896.060135269414,22850.0,,-50.62090388197976,-32.04494538181065,
2022-01-17,22700,22820.0,,22847.300223632643,22873.580647316467,22790.0,,-64.05268248379798,-38.44649280220811,
2022-01-18,22200,22700.0,,22725.788505166962,22801.202539968308,22583.333333333332,,-113.73225053383794,-53.50364434853408,
2022-01-19,21950,22500.0,,22583.1597877916,22714.902142153987,22333.333333333332,,-171.30191495442705,-77.06329846971268,
2022-01-20,22300,22370.0,,22531.98029488315,22674.98303611902,22266.666666666668,,-186.53396639557832,-98.95743205488581,
2022-01-21,22100,22250.0,,22454.986243885116,22622.225720846436,22176.666666666668,,-212.29658258000563,-121.6252621599098,31.368120573524568
2022-01-24,22100,22130.0,,22392.438811054104,22576.334559697807,22126.666666666668,,-230.06163420507073,-143.312536568942,31.368120573524564
2022-01-25,21400,21970.0,,22219.22503576836,22476.963258903477,21883.333333333332,,-297.1987927807786,-174.08978781130932,21.810166655153495
2022-01-26,21500,21880.0,,22094.67600577999,22397.36752924217,21726.666666666668,,-338.4350418895956,-206.9588386269666,25.311371814882673
2022-01-27,20750,21570.0,,21863.321750063984,22267.547107042443,21350.0,,-426.7148947026071,-250.91004984209474,18.588468915946972
2022-01-28,22150,21580.0,22407.5,21912.38112575733,22258.563979436858,21543.333333333332,22121.666666666668,-379.33626206661575,-276.595292286999,46.92652837884307
2022-02-03,22300,21620.0,22370.0,21978.419733603798,22261.641930197457,21783.333333333332,22111.428571428572,-325.9275184108774,-286.4617375117747,48.97583978423992
2022-02-04,22750,21890.0,22367.5,22109.388808793796,22296.976035836044,22160.0,22147.619047619046,-244.4713515192234,-278.06366031326445,54.63506168812957
