Date,Price,Sma5,Sma20,Ema5,Ema20,Wma5,Wma20,MACD,Signal line,Rsi14
2022-01-03,45500,,,45500.0,45500.0,,,0.0,0.0,
2022-01-04,48000,,,46863.63636363636,46780.487804878045,,,199.43019943020045,39.886039886040095,
2022-01-05,47000,,,46917.58241758242,46857.25614591594,,,273.63414258001285,86.63566042483464,
2022-01-06,46800,,,46879.73174366617,46841.87813578493,,,312.69838131471624,131.84820460281097,
2022-01-07,49300,47320.0,,47554.138894861324,47382.605946605654,47746.666666666664,,539.1709514764807,213.3127539775449,
2022-01-10,48250,47870.0,,47728.51342206181,47545.36002303764,48056.666666666664,,626.7016437516431,295.99053193236455,
2022-01-11,49350,48140.0,,48103.379399537196,47842.38626416082,48550.0,,775.8872101353045,391.9698675729526,
2022-01-12,51400,49020.0,,48819.32139169321,48366.61526358538,49636.666666666664,,1047.461232685062,523.0681405953745,
2022-01-13,53700,50400.0,,49828.31815981424,49081.23843035473,51196.666666666664,,1431.7718061051273,704.8088736973252,
2022-01-14,51900,50920.0,,50240.104213068626,49428.89797226509,51696.666666666664,,1572.9636023048297,878.4398194188261,
2022-01-17,54500,52170.0,,51060.50261227918,50010.33068822232,52890.0,,1873.0658517227785,1077.3650258796167,
2022-01-18,51800,52660.0,,51199.321656521985,50202.63561574897,52766.666666666664,,1871.4586015320237,1236.1837410100982,
2022-01-19,51100,52600.0,,51181.06136988074,50293.616198758216,52246.666666666664,,1793.0317405388996,1347.5533409158584,
2022-01-20,51200,52100.0,,51184.48441767099,50380.82237918984,51780.0,,1719.1299920053789,1421.8686711337625,
2022-01-21,50900,51900.0,,51133.77930907747,50428.45929315592,51380.0,,1617.7069127611103,1461.0363194592321,58.29803802117614
2022-01-24,50000,51000.0,,50934.01104650033,50390.80796024956,50746.666666666664,,1448.0141080795802,1458.4318771833018,54.20045867967989
2022-01-25,48500,50340.0,,50509.194687289506,50231.08125238973,49913.333333333336,,1178.904200046134,1402.5263417558685,48.12874352214703
2022-01-26,46950,49510.0,,49892.84483321625,49963.76305594588,48783.333333333336,,830.9815746632812,1288.2173883373512,42.79396846164851
2022-01-27,44750,48220.0,,49008.00786614218,49552.893648143734,47196.666666666664,,373.4241721591752,1105.258745101716,36.59390651550623
2022-01-28,43500,46740.0,49220.0,48065.42004412473,49090.32236593692,45623.333333333336,49143.80952380953,-89.03161808943696,866.4006724634854,33.61398085284626
2022-02-03,45750,45890.0,49232.5,47670.94204923206,48842.1965172877,45293.333333333336,48813.333333333336,-270.85274585585285,638.9499887996178,42.6645712230385
2022-02-04,45300,45250.0,49097.5,47268.49514767074,48585.90844983531,45096.666666666664,48438.80952380953,-446.11599130411196,421.93679277887185,41.447507329773835
2022-02-07,44800,44820.0,48987.5,46850.77381195521,48318.59871597672,44946.666666666664,48029.52380952381,-618.2325968113873,213.90291486082,40.0794328722096
2022-02-08,44300,44730.0,48862.5,46420.2289701265,48041.235412442984,44773.333333333336,47583.09523809524,-785.922443327785,13.937843223099009,38.70365603818158
2022-02-09,44550,44940.0,48625.0,46105.22205150368,47805.31947765925,44713.333333333336,47172.380952380954,-888.4039761445893,-166.53052065043866,39.81605799145522
2022-02-10,41550,44100.0,48290.0,45339.32791053095,47390.89371570627,43583.333333333336,46498.57142857143,-1197.8877528398734,-372.8019670883256,32.252071924982985
2022-02-11,42150,43470.0,47930.0,44803.87538900782,47050.026687887934,42933.333333333336,45913.80952380953,-1378.8464069135007,-574.0108550533607,34.915168545310486
2022-02-14,42000,42910.0,47460.0,44333.71065579553,46727.19757362758,42443.333333333336,45349.04761904762,-1516.8755927898383,-762.5838026006563,34.549525193809856
2022-02-15,39900,42030.0,46770.0,43591.004302933674,46297.7634985819,41440.0,44629.04761904762,-1775.2531533164292,-965.117672743811,29.838333075183726
2022-02-16,39100,40940.0,46130.0,42839.33702181434,45851.835074818875,40463.333333333336,43898.57142857143,-2021.2725736342254,-1176.348652921894,28.25752816502803
2022-02-17,38450,40320.0,45327.5,42105.20360258781,45399.74423865358,39633.333333333336,43167.142857142855,-2242.840238286233,-1389.646969994762,27.00563803873614
2022-02-18,38400,39570.0,44657.5,41485.857772496995,44977.89019301755,38993.333333333336,42507.380952380954,-2394.8623090160327,-1590.6900377990164,26.906888096873463
2022-02-21,38150,38800.0,44010.0,40928.52274064258,44571.53290079703,38520.0,41887.619047619046,-2506.6190617642715,-1773.8758425920676,26.387331847885022
2022-02-22,40150,38850.0,43457.5,40798.504806446916,44311.48172572247,38970.0,41520.0,-2406.068152244923,-1900.3143045226388,36.88673098780707
2022-02-23,39650,38960.0,42895.0,40606.76271977892,44040.35349027935,39236.666666666664,41157.380952380954,-2339.755409433521,-1988.2025255048154,35.52264461729924
2022-02-24,38500,38970.0,42320.0,40255.1395187338,43721.46943747881,39083.333333333336,40738.80952380953,-2352.874993733043,-2061.137019150461,32.54188517178719
2022-02-25,39450,39180.0,41867.5,40120.79164710576,43478.037196261655,39243.333333333336,40465.47619047619,-2260.5570042955296,-2101.021016179475,37.22785065708715
2022-02-28,36850,38920.0,41362.5,39575.12509234207,43103.810463397946,38466.666666666664,39987.619047619046,-2369.874169217197,-2154.791646787019,30.901190305747637
2022-03-02,35950,38080.0,40922.5,38970.44388291986,42703.438098206585,37476.666666666664,39472.142857142855,-2500.3092794069016,-2223.8951733109957,29.060170105272135
2022-03-03,35050,37160.0,40500.0,38316.591702567835,42278.64924205272,36466.666666666664,38912.857142857145,-2645.8033483087347,-2308.2768083105434,27.30806954421497
2022-03-04,33950,36250.0,39910.0,37588.41355524596,41820.00010741602,35396.666666666664,38289.04761904762,-2817.3921105730406,-2410.099868763043,25.30026768597713
2022-03-07,32800,34920.0,39285.0,36789.967375840846,41326.95218528945,34246.666666666664,37611.90476190476,-3011.45860966247,-2530.3716169429285,23.36605147307379
2022-03-08,31700,33890.0,38630.0,35941.30533007173,40804.407338259596,33173.333333333336,36889.52380952381,-3216.935683197924,-2667.6844301939277,21.660270349321372
2022-03-10,31550,33010.0,37992.5,35209.18088788566,40305.40748594506,32393.333333333332,36215.23809523809,-3353.227570632276,-2804.793058281598,21.43052117185815
2022-03-11,31500,32300.0,37340.0,34590.81499432175,39833.590819773366,31890.0,35596.90476190476,-3425.7841483015654,-2928.9912762855915,21.349231425965044
2022-03-14,31750,31860.0,36850.0,34117.23792067398,39403.018711724646,31706.666666666668,35064.52380952381,-3423.6471746999887,-3027.922455968471,22.923503126679464
2022-03-15,34100,32120.0,36447.5,34114.36438826587,39122.139472628034,32453.333333333332,34802.619047619046,-3195.492597950033,-3061.436484364783,35.909689471780744
2022-03-16,33700,32520.0,36032.5,34045.292727393404,38836.478285939906,32980.0,34540.95238095238,-3012.2319740240055,-3051.5955822966275,34.83387288027338
2022-03-17,34100,33030.0,35742.5,34054.41180861948,38588.19820509317,33506.666666666664,34356.90476190476,-2802.415451301058,-3001.7595560975137,36.87064582759602
2022-03-18,34600,33650.0,35517.5,34145.35316692427,38380.140606859764,34030.0,34248.09523809524,-2566.2068884691107,-2914.6490225718335,39.4195184036
2022-03-21,34050,34110.0,35297.5,34129.459517044525,38155.267457255475,34163.333333333336,34108.333333333336,-2395.7733205697805,-2810.8738821714232,37.62017143306799
2022-03-22,34500,34190.0,35102.5,34191.22097715299,37966.25707023449,34293.333333333336,34032.380952380954,-2199.0430514683685,-2688.5077160308124,40.0320600110329
2022-03-23,36150,34680.0,35002.5,34517.70490898617,37872.72270809173,34946.666666666664,34132.142857142855,-1888.2253984519557,-2528.4512525150412,47.97499976643599
2022-03-24,37800,35420.0,34885.0,35064.78308174873,37868.99207631361,35986.666666666664,34398.57142857143,-1491.5651244538967,-2321.0740269028124,54.46954586522543
2022-03-25,36150,35730.0,34710.0,35245.66055571738,37781.13215873586,36230.0,34519.04761904762,-1295.417443977305,-2115.942710317711,48.014572392638044
2022-03-28,37150,36350.0,34642.5,35563.06214354087,37748.98643535311,36703.333333333336,34751.42857142857,-1047.2058146127165,-1902.195331176712,51.74679557467085
2022-03-29,38600,37170.0,34600.0,36069.23397563945,37792.18828485487,37453.333333333336,35128.333333333336,-725.1345287616787,-1666.7831706937054,56.611065397536684
2022-03-30,39050,37750.0,34710.0,36566.04100928286,37855.841052716765,38080.0,35552.142857142855,-428.6383984936401,-1419.1542162536925,58.02525852629825
